meshblock_id,deprivation_index,deprivation_scores
131400,7,1024
131500,3,925
131600,3,925
131700,6,994
131801,6,994
131803,6,994
131900,7,1003
132000,6,985
132100,7,1018
132201,6,985
132300,6,994
132401,8,1034
132402,6,994
132403,8,1034
132501,7,1024
132502,6,994
132600,6,976
132700,7,1022
132801,6,996
132802,9,1084
132803,9,1084
132804,6,996
132805,9,1084
132806,9,1084
132807,9,1084
132900,7,1021
133000,6,995
133100,7,1021
133200,9,1082
133300,6,995
133411,,
133412,,
133413,5,966
133414,8,1058
133415,5,966
133416,5,966
133417,8,1058
133418,8,1058
133419,8,1058
133420,6,977
133421,6,977
133422,5,971
133423,8,1036
133424,1,833
133425,8,1036
133426,5,971
133427,5,971
133428,,
133429,6,977
133430,6,977
133431,6,977
133432,6,977
133433,5,971
133434,6,977
133435,8,1069
133436,6,977
133437,8,1069
133438,8,1073
133439,8,1069
133440,8,1073
133441,8,1073
133442,8,1073
133443,8,1073
133444,8,1073
133445,4,938
133446,4,938
133447,6,975
133448,4,938
133449,4,938
133450,6,975
133451,6,975
133452,6,975
133453,6,975
133501,4,952
133502,7,1007
133503,5,971
133504,5,971
133505,6,997
133506,4,952
133600,7,1023
133703,7,1007
133704,8,1048
133705,7,1028
133706,8,1042
133707,8,1042
133708,8,1048
133709,8,1048
133710,7,1028
133711,8,1048
133801,7,1016
133802,5,956
133900,8,1062
134000,8,1062
134100,3,933
134201,6,989
134202,6,989
134301,5,968
134302,5,968
134400,9,1120
134500,6,989
134600,6,996
134700,6,976
134800,7,1022
134901,5,968
134902,8,1062
135001,6,996
135002,8,1062
135003,6,989
135100,7,1021
135201,5,974
135202,3,933
135300,6,988
135400,6,1000
135500,5,974
135600,3,933
135700,4,949
135800,7,1026
135900,7,1003
136000,7,1003
136101,7,1009
136102,7,1009
136201,7,1009
136202,3,923
136203,3,923
136204,3,923
136205,4,951
136301,5,958
136302,7,1009
136303,5,959
136400,9,1097
136500,4,950
136600,4,950
136700,4,950
136800,7,1024
136900,7,1024
137000,8,1036
137100,4,946
137300,6,985
137400,6,985
137501,7,1003
137502,5,954
137601,3,924
137701,6,985
137702,3,924
137703,4,942
137704,7,1019
137705,7,1019
137706,7,1019
137707,7,1019
137708,3,926
137800,4,942
137901,2,911
137902,2,911
137903,2,911
137904,5,962
137905,5,962
137906,5,962
137907,5,962
137908,5,962
138002,5,973
138003,5,973
138004,5,973
138101,4,951
138103,4,951
138104,5,964
138105,6,990
138106,5,964
138107,5,964
138201,5,959
138202,2,911
138203,6,990
138300,2,911
138400,4,940
138500,1,892
138601,2,911
138603,2,911
138604,1,892
138605,5,954
138701,4,937
138702,2,911
138810,5,962
138811,3,923
138812,3,923
138813,3,923
138814,3,923
138815,6,983
138816,6,983
138817,6,983
138818,5,962
138819,5,962
138820,1,892
138821,4,940
138900,5,959
139000,6,975
139103,5,962
139104,6,975
139105,4,941
139106,6,975
139107,2,904
139200,3,924
139301,4,945
139302,2,915
139303,2,901
139304,2,901
139305,2,901
139400,4,945
139501,2,915
139504,9,1076
139505,9,1080
139506,6,977
139507,6,977
139600,,
139700,3,924
139800,4,945
139900,8,1053
140000,3,932
140102,5,962
140104,7,1012
140105,6,975
140106,5,965
140107,5,965
140108,5,965
140201,8,1053
140202,5,962
140203,5,962
140204,5,962
140300,8,1053
140400,8,1053
140500,6,998
140600,9,1088
140700,9,1088
140800,9,1088
140900,6,994
141001,7,1029
141003,8,1070
141004,8,1070
141005,8,1070
141006,4,948
141007,3,926
141101,5,971
141102,8,1053
141103,4,950
141200,6,981
141301,6,994
141302,4,948
141303,3,925
141304,3,925
141305,3,925
141307,3,925
141400,4,941
141503,4,947
141505,6,977
141506,6,981
141507,7,1025
141508,4,952
141510,1,871
141511,5,973
141512,4,938
141513,1,895
141514,1,895
141515,1,895
141516,4,952
141517,1,871
141518,4,952
141603,7,1017
141605,8,1037
141606,8,1031
141607,5,963
141608,5,963
141705,5,970
141707,2,914
141708,2,914
141709,7,1016
141710,6,978
141711,7,1016
141712,7,1016
141713,7,1016
141714,7,1016
141715,6,978
141716,6,978
141717,3,929
141718,6,978
141806,5,969
141807,7,1016
141808,5,969
141809,5,970
141810,5,969
141811,5,969
141812,6,978
141813,3,929
141814,6,978
141815,3,929
141816,3,929
141901,,
141902,4,939
142100,,
142200,9,1141
142300,9,1114
142400,8,1046
142500,8,1058
142600,9,1141
142700,8,1055
142800,8,1055
142900,9,1136
143000,9,1097
143100,9,1108
143200,9,1084
143300,6,985
143400,9,1136
143500,6,985
143600,9,1136
143700,9,1097
143800,5,958
143900,9,1093
144000,9,1093
144100,5,965
144200,7,1008
144300,7,1008
144400,5,961
144500,5,961
144600,5,969
144700,6,995
144800,6,995
144900,5,954
145000,5,954
145100,5,969
145200,5,958
145300,5,958
145400,4,951
145500,5,957
145600,3,921
145700,3,921
145800,3,930
145900,2,902
146002,4,938
146003,2,904
146004,5,963
146005,5,963
146101,5,954
146102,3,925
146103,6,981
146104,5,963
146105,6,981
146200,6,984
146300,8,1055
146400,6,976
146500,4,947
146600,5,967
146701,2,917
146702,4,946
146703,4,946
146705,3,934
146800,5,959
146901,3,921
146902,3,930
147000,5,955
147101,6,984
147104,,
147106,5,959
147107,6,984
147108,4,944
147109,4,944
147110,5,959
147209,,
147400,1,881
147500,1,875
147600,1,875
147700,1,890
147800,1,883
147900,1,881
148000,3,924
148100,1,881
148201,1,883
148202,3,924
148301,3,924
148302,3,924
148400,1,878
148500,1,895
148601,1,893
148602,1,893
148603,1,893
148703,2,915
148704,2,915
148705,5,970
148706,5,970
148707,5,970
148802,5,963
148900,1,879
149000,1,879
149100,1,882
149200,2,898
149300,1,888
149400,2,906
149500,2,917
149600,2,898
149700,1,893
149800,2,909
149900,3,925
150000,1,871
150103,1,897
150104,1,897
150105,2,909
150106,1,873
150107,1,897
150200,1,885
150300,2,903
150400,1,885
150500,2,909
150600,1,884
150700,1,882
150801,3,931
150802,1,882
150900,1,892
151000,3,925
151101,3,931
151103,4,938
151104,3,925
151201,3,925
151202,1,878
151300,2,906
151400,2,905
151500,2,900
151601,3,930
151602,5,966
151603,5,956
151700,1,868
151800,2,917
151900,3,928
152000,3,928
152100,1,898
152200,3,929
152300,3,918
152400,2,903
152500,4,935
152600,3,934
152700,3,926
152800,2,909
152900,2,913
153000,2,905
153100,4,947
153200,4,935
153300,1,896
153400,1,896
153500,1,898
153600,2,913
153700,2,916
153800,1,884
153902,1,884
153903,1,884
154001,1,881
154002,1,881
154100,1,884
154201,3,918
154202,1,876
154300,1,869
154400,1,867
154500,1,876
154600,3,918
154700,2,911
154800,3,922
154900,1,893
155000,2,914
155100,3,921
155200,1,892
155300,4,953
155400,1,893
155500,2,906
155601,2,914
155602,1,892
155604,3,923
155605,3,923
155701,3,933
155704,1,871
155705,1,871
155706,2,917
155707,2,906
155708,2,917
155709,2,906
155801,1,892
155802,1,871
155901,2,914
155902,1,885
156001,2,914
156002,4,942
156101,1,891
156102,5,969
156200,5,960
156301,5,960
156302,1,891
156303,1,875
156304,3,925
156401,3,929
156402,4,935
156403,2,914
156502,4,942
156503,2,914
156505,2,914
156506,5,964
156507,4,935
156601,3,926
156602,3,926
156701,2,905
156702,3,926
156800,3,918
156900,2,906
157000,3,922
157100,3,922
157201,2,906
157202,3,918
157203,2,905
157300,4,945
157400,2,899
157500,1,886
157600,2,905
157700,1,893
157800,2,912
157900,5,961
158000,2,901
158100,2,898
158200,1,873
158300,2,898
158400,2,904
158501,4,946
158502,1,891
158600,4,951
158701,4,947
158702,2,898
158705,3,925
158706,3,919
158707,1,880
158708,6,993
158801,4,940
158804,3,920
158805,3,924
158806,4,953
158807,1,891
158808,4,953
158903,3,923
158904,4,935
158905,2,913
158906,2,913
158907,2,913
158908,2,911
158909,2,913
159002,2,899
159003,4,935
159004,3,923
159100,4,950
159201,4,945
159202,2,910
159203,3,922
159204,1,894
159205,1,894
159300,1,894
159400,3,922
159501,4,945
159502,2,912
159601,3,918
159602,2,912
159700,5,959
159801,1,880
159802,1,880
159900,1,880
160000,3,921
160100,1,892
160201,1,867
160202,1,867
160301,3,918
160302,3,918
160401,5,974
160403,5,959
160404,2,908
160405,2,914
160500,4,943
160600,2,916
160700,3,921
160800,7,1002
161000,3,933
161100,3,933
161200,3,933
161300,8,1068
161400,7,1010
161500,4,950
161600,7,1018
161701,4,946
161702,1,880
161800,7,1018
161900,4,950
162000,2,908
162100,3,923
162200,1,883
162300,7,1002
162400,3,933
162501,3,930
162502,2,907
162600,3,928
162700,1,883
162800,1,878
162900,1,882
163000,2,905
163100,1,889
163200,1,894
163300,1,894
163400,1,894
163500,3,923
163600,2,910
163700,1,897
163800,3,917
163902,2,911
163903,3,917
163904,3,917
163905,4,945
164001,4,943
164002,4,936
164003,3,918
164101,3,930
164102,1,893
164201,3,928
164202,1,882
164203,3,928
164300,2,907
164400,2,902
164501,2,899
164502,2,912
164600,2,899
164700,2,914
164800,2,906
164900,3,925
165000,3,922
165100,3,920
165200,4,937
165300,5,954
165400,2,916
165500,2,899
165602,2,912
165604,4,941
165605,3,924
165606,2,899
165607,3,924
165608,3,922
165609,3,922
165700,1,888
165801,2,909
165805,2,911
165806,3,922
165807,4,952
165808,1,881
165809,6,976
165810,6,976
165811,6,976
165900,3,923
166000,4,946
166102,3,920
166103,3,926
166104,2,903
166105,2,899
166200,2,903
166301,3,925
166302,4,947
166303,4,947
166304,4,947
166305,3,921
166401,2,906
166404,1,884
166405,2,905
166406,2,905
166407,1,861
166408,1,861
166409,2,907
166410,2,907
166500,1,881
166600,1,886
166700,3,921
166800,2,905
166901,1,877
166902,3,920
166903,2,914
166904,2,912
166905,3,921
167000,4,936
167100,2,911
167201,3,923
167202,3,923
167301,3,923
167302,4,938
167303,3,925
167400,2,904
167500,4,938
167601,3,923
167602,3,923
167700,5,967
167800,2,907
167900,3,926
168001,2,906
168002,3,931
168100,3,919
168200,3,934
168300,3,934
168400,3,931
168500,1,895
168601,3,922
168602,3,919
168701,3,920
168702,3,919
168800,2,902
168901,3,921
168902,1,897
169000,4,937
169100,3,933
169200,2,907
169300,3,933
169400,4,953
169500,4,953
169600,1,889
169700,3,932
169800,1,889
169900,3,922
170000,3,932
170100,3,922
170200,1,897
170300,2,917
170401,3,922
170402,1,897
170403,2,907
170500,2,901
170601,7,1017
170602,7,1017
170603,5,974
170604,7,1017
170605,5,974
170803,3,932
170805,7,1006
170807,7,1006
170808,4,937
170809,3,932
170810,5,973
170811,5,967
170812,5,967
170900,2,908
171000,2,908
171101,7,1011
171102,6,980
171103,7,1011
171104,6,980
171201,6,980
171202,8,1038
171203,8,1038
171204,8,1046
171205,8,1038
171305,4,937
171306,3,928
171308,1,862
171309,1,867
171310,2,903
171311,2,903
171312,4,946
171313,6,994
171314,7,1024
171315,7,1024
171316,7,1024
171317,7,1024
171318,7,1020
171319,7,1020
171320,7,1020
171321,7,1026
171400,8,1046
171500,7,1010
171601,8,1041
171602,7,1026
171603,8,1041
171701,8,1060
171703,1,887
171704,1,874
171705,1,874
171706,3,927
171707,1,893
171708,4,942
171709,6,994
171803,7,1002
171804,8,1042
171805,5,970
171806,5,970
171807,6,983
171808,6,983
171809,5,970
171810,7,1002
171811,7,1002
171902,4,944
171903,1,891
171904,4,945
171906,3,920
171907,3,920
171908,3,930
171909,6,975
171910,4,945
171911,,
172101,8,1062
172102,7,1017
172103,8,1062
172104,8,1031
172105,8,1062
172106,8,1031
172107,8,1031
172108,7,1010
172202,7,1008
172203,10,1147
172204,10,1147
172205,9,1105
172206,9,1105
172207,9,1105
172300,7,1015
172401,7,1016
172402,8,1039
172501,4,952
172502,6,979
172601,3,929
172603,3,921
172604,2,905
172605,3,925
172702,5,967
172703,8,1071
172704,2,916
172802,5,963
172803,4,948
172805,3,931
172806,6,994
172807,,
172902,3,925
172903,6,985
172904,5,956
172905,3,927
173003,1,897
173004,4,943
173005,4,951
173006,2,903
173007,5,965
173008,5,965
173009,4,940
173010,4,940
173011,6,986
173012,2,903
173013,4,940
173105,1,876
173106,2,903
173108,2,903
173111,4,937
173112,1,892
173113,2,916
173114,3,931
173115,2,917
173116,2,916
173117,6,986
173118,3,918
173119,5,965
173120,,
173121,5,955
173201,4,946
173202,3,923
173305,4,951
173306,5,955
173308,5,965
173309,3,933
173310,7,1010
173311,3,918
173312,2,917
173313,6,982
173314,5,966
173404,4,948
173406,2,917
173407,5,961
173408,3,921
173410,4,948
173411,3,921
173412,5,969
173413,5,969
173414,6,994
173415,7,1003
173416,7,1030
173417,7,1017
173418,8,1070
173501,3,922
173502,7,1010
173504,9,1123
173505,8,1070
173506,9,1123
173507,5,962
173508,5,962
173509,5,962
173601,6,979
173603,4,944
173604,8,1031
173605,5,963
173706,4,943
173707,9,1076
173708,9,1076
173709,7,1013
173710,7,1013
173711,9,1076
173712,7,1013
173713,4,945
173714,4,945
173715,4,945
173716,4,937
173717,4,943
173718,4,937
173803,2,908
173804,2,905
173805,2,907
173806,4,939
173807,8,1042
173808,4,950
173809,8,1042
173810,5,955
173811,5,972
173903,4,936
173904,2,902
173905,2,910
173906,2,908
173907,1,887
173908,5,969
173909,7,1001
173910,5,958
173911,5,958
173912,5,968
173913,5,969
173914,4,936
174003,3,934
174004,4,937
174005,4,935
174006,4,940
174007,7,1001
174008,7,1001
174009,5,969
174010,5,958
174011,5,968
174012,5,969
174013,7,1001
174103,5,961
174104,3,929
174106,3,919
174107,5,974
174108,3,917
174109,3,917
174110,3,917
174111,3,917
174203,5,974
174204,4,951
174208,6,987
174209,4,937
174210,4,951
174211,5,964
174212,5,964
174213,5,964
174214,4,941
174215,6,987
174216,4,941
174217,7,1001
174218,6,979
174219,6,987
174220,6,979
174221,6,979
174222,4,949
174301,3,927
174302,5,955
174303,5,962
174304,6,982
174404,6,986
174405,6,982
174406,7,1000
174407,7,1000
174408,6,986
174409,7,1000
174410,7,1000
174411,7,1011
174412,7,1011
174501,2,912
174505,2,912
174506,4,939
174507,6,975
174508,1,894
174509,3,934
174510,5,962
174512,3,932
174513,7,1011
174514,5,962
174515,3,932
174516,3,932
174517,3,932
174601,5,959
174604,6,997
174605,2,907
174606,5,965
174607,7,1000
174608,5,964
174609,6,974
174610,6,974
174611,7,1005
174612,7,1005
174613,7,1005
174701,3,927
174702,5,955
174703,6,995
174801,3,922
174802,3,928
174902,2,908
174903,3,922
174904,1,894
174905,3,931
174906,1,886
174907,1,889
174908,2,899
175003,2,916
175004,5,972
175006,4,950
175007,5,972
175008,5,967
175009,3,923
175010,1,894
175011,1,878
175012,4,936
175013,7,1004
175104,,
175105,5,962
175106,3,928
175110,1,886
175111,7,1004
175112,4,941
175113,4,947
175114,2,916
175115,3,928
175116,7,1001
175119,2,915
175120,6,995
175121,2,912
175122,1,893
175123,6,994
175124,7,1004
175125,6,994
175126,7,1001
175127,7,1001
175128,2,915
175129,7,1001
175130,7,1001
175131,2,915
175132,3,919
175133,3,919
175134,7,1012
175135,7,1012
175136,3,919
175137,7,1012
175138,3,919
175139,2,915
175140,1,896
175141,2,900
175142,1,896
175143,1,896
175144,2,900
175145,2,900
175200,2,912
175400,4,944
175501,3,921
175502,8,1070
175600,8,1070
175701,8,1070
175702,2,906
175805,4,936
175806,2,903
175808,5,956
175809,2,902
175810,3,932
175811,2,916
175812,2,914
175813,2,914
175814,2,902
175815,3,923
175818,2,913
175902,2,910
175903,3,931
175904,3,922
175906,2,910
175907,2,917
175908,2,917
175909,2,917
175910,3,922
176003,1,883
176004,3,929
176005,2,910
176006,2,910
176007,2,909
176008,1,881
176101,1,888
176103,2,913
176104,2,910
176105,3,928
176106,2,910
176204,5,974
176301,3,928
176303,5,974
176304,5,974
176403,4,945
176404,1,870
176406,3,928
176408,1,891
176409,4,946
176410,1,870
176411,1,870
176412,1,887
176413,1,887
176414,,
176415,1,883
176501,1,877
176503,1,879
176504,4,944
176505,4,944
176506,1,881
176507,1,887
176508,1,887
176509,1,867
176510,1,881
176511,1,887
176512,1,867
176513,1,867
176514,2,900
176515,2,900
176516,2,900
176518,2,900
176602,4,944
176603,5,957
176604,4,944
176700,6,984
176801,6,984
176802,3,923
176901,2,908
176902,1,875
176903,1,875
176904,1,875
176905,3,930
176906,5,955
177000,3,934
177100,3,934
177200,3,934
177300,2,909
177401,3,932
177402,2,916
177403,2,916
177404,3,932
177405,3,923
177500,3,923
177600,2,905
177701,3,923
177702,3,923
177801,3,919
177802,5,959
177803,3,922
177900,3,918
178001,4,935
178002,3,921
178003,1,893
178101,3,927
178102,1,884
178201,1,877
178202,1,894
178203,1,886
178303,2,902
178304,2,901
178305,4,952
178307,2,902
178308,1,886
178309,2,909
178310,2,909
178311,3,920
178312,2,909
178313,2,909
178401,3,923
178402,4,949
178403,3,923
178404,1,882
178405,5,961
178406,4,949
178407,2,912
178408,2,912
178409,4,949
178501,3,917
178503,2,906
178504,2,911
178505,2,911
178506,2,911
178507,5,968
178508,2,911
178509,5,968
178510,5,968
178511,,
178602,5,964
178605,7,1015
178606,7,1000
178607,,
178608,5,961
178609,3,925
178610,3,925
178611,7,1005
178701,3,919
178705,6,980
178706,3,925
178707,1,891
178708,8,1041
178709,6,980
178710,3,923
178711,3,925
178712,3,923
178713,3,924
178800,7,1000
178900,9,1110
179101,6,985
179102,3,928
179105,2,914
179108,5,968
179109,2,910
179110,4,936
179111,2,909
179112,5,956
179113,3,917
179114,4,948
179115,2,909
179116,7,1009
179117,7,1009
179118,5,962
179119,8,1061
179120,5,956
179121,3,928
179122,3,919
179123,5,960
179124,5,960
179125,4,948
179126,4,936
179127,2,914
179128,5,962
179129,4,938
179130,4,938
179131,4,938
179132,5,962
179133,2,902
179134,2,902
179135,2,902
179201,2,902
179204,4,940
179205,4,940
179206,2,908
179207,4,940
179208,2,908
179209,4,940
179210,2,908
179211,1,896
179212,5,954
179213,6,975
179214,6,975
179215,1,884
179216,1,896
179217,1,896
179218,1,884
179219,1,884
179301,2,900
179303,3,927
179304,3,919
179305,3,927
179306,2,901
179307,1,877
179308,2,901
179401,1,872
179402,1,894
179403,1,883
179404,1,894
179405,1,894
179501,6,994
179502,6,997
179600,6,994
179701,1,886
179703,1,883
179704,2,916
179705,1,861
179801,1,875
179803,3,918
179804,2,902
179805,2,904
179902,3,926
179904,4,937
179905,6,986
179906,5,954
179907,5,954
179908,4,936
179909,2,912
179910,2,912
179911,3,918
179912,6,994
179913,5,973
179914,4,937
179915,5,973
180001,2,910
180003,1,873
180004,1,891
180005,1,867
180101,2,911
180102,3,922
180103,3,921
180104,1,877
180105,3,925
180106,5,973
180201,7,1004
180202,3,928
180203,6,988
180204,2,912
180205,2,905
180206,3,924
180207,1,891
180209,5,962
180210,5,962
180211,2,899
180213,8,1038
180214,8,1038
180215,8,1037
180301,6,987
180302,6,989
180404,4,947
180405,4,947
180406,2,908
180407,4,949
180408,4,944
180409,2,915
180410,2,908
180411,1,895
180412,4,944
180501,2,915
180502,2,915
180503,1,892
180504,1,892
180505,2,909
180506,1,892
180507,7,1008
180602,3,923
180603,3,933
180605,3,919
180606,5,958
180607,5,958
180608,5,958
180609,4,940
180610,4,943
180611,2,911
180612,5,957
180613,4,938
180614,3,923
180615,3,923
180616,3,923
180701,2,910
180704,4,943
180705,3,928
180706,5,969
180707,5,959
180708,4,936
180709,4,936
180710,3,918
180711,5,959
180712,3,932
180713,5,959
180714,3,928
180715,5,969
180716,4,953
180717,3,918
180809,5,965
180810,2,915
180811,2,909
180813,3,932
180815,5,971
180816,4,936
180818,7,1000
180819,5,954
180823,3,927
180824,4,938
180825,3,933
180826,6,977
180827,4,950
180828,4,946
180829,3,931
180832,4,943
180834,4,944
180836,2,915
180840,5,965
180841,5,965
180842,4,937
180843,1,888
180844,3,927
180845,3,926
180846,2,910
180847,2,914
180848,4,939
180849,3,932
180850,6,994
180851,6,995
180852,2,912
180853,6,995
180854,2,901
180855,2,915
180856,3,930
180857,2,900
180858,5,965
180859,3,930
180860,5,965
180861,4,949
180862,4,949
180863,4,944
180864,4,949
180865,4,949
180866,3,932
180867,4,935
180868,4,935
180869,4,935
180870,,
180871,,
180872,1,885
180873,,
180874,2,914
180875,,
180876,2,914
180877,2,910
180878,5,965
180901,1,893
180902,1,883
180903,1,883
180904,3,920
181001,3,920
181002,1,887
181003,1,887
181004,6,991
181101,3,929
181102,1,892
181103,1,877
181104,1,891
181105,1,879
181107,1,897
181108,2,911
181109,1,887
181110,2,914
181111,2,914
181112,3,917
181113,1,893
181114,1,865
181115,1,893
181116,1,893
181117,3,919
181118,3,919
181119,1,865
181120,1,865
181121,1,897
181122,2,909
181123,2,909
181124,3,928
181200,6,991
181301,3,918
181302,1,888
181303,1,892
181304,1,841
181305,1,875
181400,1,883
181501,1,863
181502,2,915
181503,1,860
181618,1,869
181619,1,886
181620,1,885
181621,2,903
181622,2,900
181701,1,887
181702,2,916
181703,1,896
181800,1,891
181901,1,894
181902,1,883
181904,1,883
181905,1,894
181906,1,896
182001,5,960
182008,5,965
182009,3,932
182010,3,932
182011,6,981
182013,5,956
182014,6,986
182017,4,937
182018,6,977
182019,7,1022
182020,7,1022
182021,3,932
182022,4,944
182023,5,971
182024,4,945
182025,4,937
182026,4,945
182027,5,954
182028,4,937
182029,4,937
182030,4,947
182100,6,981
182200,7,1022
182300,5,956
182400,6,994
182500,6,977
182601,5,973
182602,5,973
182603,6,994
182702,5,973
182705,7,1017
182706,6,995
182708,6,974
182709,2,914
182710,5,954
182711,5,954
182802,6,995
182803,3,933
182804,3,933
182805,3,933
182806,5,973
182902,3,933
182903,5,957
182904,5,973
183000,4,946
183100,5,956
183201,6,978
183202,5,956
183300,6,995
183400,5,969
183501,6,977
183502,6,995
183503,9,1125
183601,6,977
183602,6,988
183700,6,988
183800,6,988
183902,4,952
183903,5,957
183904,3,930
183906,3,918
183907,5,973
183908,3,927
184000,7,1006
184100,3,921
184200,6,977
184300,7,1027
184400,3,927
184500,5,973
184600,5,964
184701,5,960
184703,5,964
184704,6,976
184800,6,976
184903,6,980
184904,6,990
184905,5,959
184906,6,985
184907,1,891
184909,5,961
184910,5,961
184911,3,930
184912,5,967
185001,7,1022
185003,3,919
185005,4,950
185006,4,937
185102,5,972
185103,5,959
185104,3,928
185200,3,928
185301,5,966
185302,3,930
185400,2,908
185500,3,929
185601,3,924
185602,4,946
185603,4,937
185700,6,980
185800,4,938
185901,4,942
185902,3,924
186002,3,918
186003,2,909
186004,4,949
186101,3,929
186103,1,897
186104,7,1012
186105,3,932
186200,2,911
186301,6,975
186302,6,975
186401,6,996
186402,6,975
186500,6,982
186600,6,999
186700,6,999
186800,5,971
186900,3,926
187000,4,953
187100,7,1011
187200,5,961
187300,6,974
187401,7,1000
187404,3,924
187405,4,947
187406,5,967
187407,3,924
187500,6,976
187600,4,940
187700,6,985
187801,5,954
187802,5,962
187803,3,931
187901,2,899
187902,2,912
187903,6,974
188001,6,986
188002,6,981
188100,4,938
188200,5,967
188300,2,913
